"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 14, 2003","9,644.82","9,471.19","9,686.08","9,436.60","1.06B","1.83%"
"Sep 07, 2003","9,471.55","9,503.41","9,599.34","9,380.95","935.89M","-0.33%"
"Aug 31, 2003","9,503.34","9,416.67","9,609.09","9,389.58","891.97M","0.93%"
"Aug 24, 2003","9,415.82","9,349.44","9,421.23","9,233.08","799.96M","0.72%"
"Aug 17, 2003","9,348.87","9,320.66","9,499.97","9,320.59","1.12B","0.29%"
"Aug 10, 2003","9,321.69","9,189.62","9,337.17","9,146.62","751.97M","1.42%"
"Aug 03, 2003","9,191.09","9,154.18","9,209.15","8,997.11","971.71M","0.41%"
"Jul 27, 2003","9,153.97","9,284.92","9,361.40","9,138.29","1.07B","-1.41%"
"Jul 20, 2003","9,284.57","9,187.80","9,284.57","9,037.30","1.02B","1.05%"
"Jul 13, 2003","9,188.15","9,126.45","9,278.41","9,017.84","1.28B","0.75%"
"Jul 06, 2003","9,119.59","9,073.92","9,261.12","8,996.76","1.14B","0.54%"
"Jun 29, 2003","9,070.21","8,990.74","9,149.63","8,871.20","840.04M","0.90%"
"Jun 22, 2003","8,989.05","9,199.49","9,199.70","8,970.28","1.02B","-2.30%"
"Jun 15, 2003","9,200.75","9,117.56","9,352.77","9,117.56","1.31B","0.92%"
"Jun 08, 2003","9,117.12","9,061.18","9,236.11","8,945.59","1.05B","0.60%"
"Jun 01, 2003","9,062.79","8,851.45","9,215.88","8,851.45","1.39B","2.40%"
"May 25, 2003","8,850.26","8,600.54","8,868.33","8,540.59","1.07B","2.89%"
"May 18, 2003","8,601.38","8,676.52","8,676.59","8,416.72","1.28B","-0.89%"
"May 11, 2003","8,678.97","8,603.90","8,743.47","8,569.44","1.08B","0.86%"
"May 04, 2003","8,604.60","8,583.17","8,641.22","8,477.36","849.40M","0.26%"
"Apr 27, 2003","8,582.68","8,306.84","8,593.25","8,305.03","1.12B","3.33%"
"Apr 20, 2003","8,306.35","8,336.67","8,526.38","8,263.98","1.16B","-0.38%"
"Apr 13, 2003","8,337.65","8,203.97","8,446.47","8,201.55","1.01B","1.64%"
"Apr 06, 2003","8,203.41","8,284.15","8,520.21","8,145.87","1.20B","-0.89%"
"Mar 30, 2003","8,277.15","8,142.83","8,335.62","7,929.31","1.36B","1.61%"
"Mar 23, 2003","8,145.77","8,514.82","8,514.82","8,104.05","1.16B","-4.41%"
"Mar 16, 2003","8,521.97","7,857.96","8,522.18","7,779.73","1.56B","8.43%"
"Mar 09, 2003","7,859.71","7,739.40","7,931.63","7,416.64","1.38B","1.55%"
"Mar 02, 2003","7,740.03","7,890.24","7,981.46","7,562.65","1.22B","-1.91%"
"Feb 23, 2003","7,891.08","8,017.34","8,017.34","7,719.64","1.26B","-1.58%"
"Feb 16, 2003","8,018.11","7,909.30","8,076.02","7,854.38","905.22M","1.38%"
"Feb 09, 2003","7,908.80","7,865.74","7,985.52","7,628.99","1.13B","0.57%"
"Feb 02, 2003","7,864.23","8,053.74","8,152.53","7,830.02","1.12B","-2.35%"
"Jan 26, 2003","8,053.81","8,128.54","8,158.02","7,917.16","1.40B","-0.95%"
"Jan 19, 2003","8,131.01","8,586.26","8,623.49","8,112.43","1.04B","-5.31%"
"Jan 12, 2003","8,586.74","8,787.83","8,869.29","8,559.11","1.24B","-2.26%"
"Jan 05, 2003","8,784.89","8,602.78","8,818.55","8,580.10","1.27B","2.13%"
"Dec 29, 2002","8,601.69","8,304.06","8,635.49","8,242.91","869.15M","3.59%"
"Dec 22, 2002","8,303.78","8,511.39","8,565.01","8,285.14","540.99M","-2.44%"
"Dec 15, 2002","8,511.32","8,436.59","8,638.64","8,327.78","1.29B","0.92%"
"Dec 08, 2002","8,433.71","8,643.99","8,643.99","8,422.94","1.09B","-2.45%"
"Dec 01, 2002","8,645.77","8,902.95","9,043.37","8,501.86","1.29B","-2.81%"
"Nov 24, 2002","8,896.09","8,804.97","8,950.33","8,670.18","818.72M","1.04%"
"Nov 17, 2002","8,804.84","8,579.74","8,880.39","8,405.12","1.47B","2.63%"
"Nov 10, 2002","8,579.09","8,535.81","8,583.95","8,298.68","1.35B","0.49%"
"Nov 03, 2002","8,537.13","8,521.60","8,800.00","8,498.92","1.49B","0.23%"
"Oct 27, 2002","8,517.64","8,448.98","8,542.27","8,198.04","1.44B","0.87%"
"Oct 20, 2002","8,443.99","8,320.74","8,558.63","8,230.50","1.48B","1.46%"
"Oct 13, 2002","8,322.40","7,848.21","8,331.56","7,745.70","1.73B","6.01%"
"Oct 06, 2002","7,850.29","7,528.68","7,901.26","7,197.49","1.80B","4.28%"
"Sep 29, 2002","7,528.40","7,698.81","7,969.37","7,460.78","1.69B","-2.25%"
"Sep 22, 2002","7,701.45","7,984.77","8,012.42","7,665.66","1.59B","-3.56%"
"Sep 15, 2002","7,986.02","8,311.79","8,482.34","7,922.07","1.45B","-3.93%"
"Sep 08, 2002","8,312.69","8,425.88","8,726.90","8,247.84","1.11B","-1.36%"
"Sep 01, 2002","8,427.20","8,659.27","8,659.27","8,217.05","1.08B","-2.73%"
"Aug 25, 2002","8,663.50","8,873.93","9,017.02","8,558.02","1.04B","-2.36%"
"Aug 18, 2002","8,872.96","8,777.09","9,077.01","8,753.52","1.23B","1.08%"
"Aug 11, 2002","8,778.06","8,741.92","8,854.21","8,353.07","1.30B","0.37%"
"Aug 04, 2002","8,745.45","8,312.92","8,796.68","8,030.82","1.42B","5.20%"
"Jul 28, 2002","8,313.13","8,267.99","8,762.14","8,203.82","1.59B","0.59%"
"Jul 21, 2002","8,264.39","8,015.04","8,309.39","7,532.66","2.32B","3.06%"
"Jul 14, 2002","8,019.26","8,681.28","8,723.37","7,966.72","1.78B","-7.66%"
"Jul 07, 2002","8,684.53","9,375.70","9,410.38","8,599.66","1.64B","-7.41%"
"Jun 30, 2002","9,379.50","9,239.25","9,379.85","8,897.54","988.31M","1.47%"
"Jun 23, 2002","9,243.26","9,252.47","9,413.08","8,926.57","1.71B","-0.11%"
"Jun 16, 2002","9,253.79","9,476.50","9,733.39","9,220.63","1.40B","-2.33%"
"Jun 09, 2002","9,474.21","9,587.38","9,758.80","9,260.99","1.33B","-1.20%"
"Jun 02, 2002","9,589.67","9,923.94","9,986.49","9,472.54","1.35B","-3.38%"
"May 26, 2002","9,925.25","10,106.54","10,118.51","9,802.23","836.88M","-1.77%"
"May 19, 2002","10,104.26","10,348.93","10,348.93","10,063.50","921.70M","-2.40%"
"May 12, 2002","10,353.08","9,938.82","10,353.43","9,920.20","1.14B","4.16%"
"May 05, 2002","9,939.92","10,005.80","10,148.94","9,807.69","1.19B","-0.67%"
"Apr 28, 2002","10,006.63","9,910.52","10,117.54","9,811.57","1.20B","0.97%"
"Apr 21, 2002","9,910.72","10,256.00","10,256.00","9,910.72","1.13B","-3.38%"
"Apr 14, 2002","10,257.11","10,189.57","10,326.44","10,057.00","1.26B","0.65%"
"Apr 07, 2002","10,190.82","10,258.91","10,394.67","10,120.87","1.27B","-0.79%"
"Mar 31, 2002","10,271.64","10,402.07","10,402.07","10,139.48","977.95M","-1.27%"
"Mar 24, 2002","10,403.94","10,428.43","10,502.61","10,276.76","792.19M","-0.23%"
"Mar 17, 2002","10,427.67","10,608.54","10,673.10","10,354.74","997.50M","-1.69%"
"Mar 10, 2002","10,607.23","10,570.07","10,647.09","10,474.17","1.18B","0.33%"
"Mar 03, 2002","10,572.49","10,368.10","10,663.83","10,366.78","1.36B","1.96%"
"Feb 24, 2002","10,368.86","9,969.75","10,374.88","9,966.36","1.31B","4.02%"
"Feb 17, 2002","9,968.15","9,899.24","10,029.94","9,734.21","1.07B","0.66%"
"Feb 10, 2002","9,903.04","9,739.81","10,052.29","9,710.68","1.05B","1.63%"
"Feb 03, 2002","9,744.24","9,905.46","9,905.46","9,580.32","1.26B","-1.65%"
"Jan 27, 2002","9,907.26","9,843.05","9,943.94","9,529.46","1.26B","0.68%"
"Jan 20, 2002","9,840.08","9,772.34","9,897.85","9,680.51","914.51M","0.70%"
"Jan 13, 2002","9,771.85","9,985.38","9,986.21","9,711.10","1.23B","-2.16%"
"Jan 06, 2002","9,987.53","10,261.33","10,300.15","9,985.25","1.06B","-2.65%"
"Dec 30, 2001","10,259.74","10,136.36","10,283.67","9,935.70","865.39M","1.21%"
"Dec 23, 2001","10,136.99","10,036.59","10,184.45","10,034.44","458.80M","1.01%"
"Dec 16, 2001","10,035.34","9,809.42","10,088.34","9,798.84","1.32B","2.29%"
"Dec 09, 2001","9,811.15","10,047.04","10,075.61","9,736.42","1.19B","-2.37%"
"Dec 02, 2001","10,049.46","9,848.93","10,169.44","9,703.90","1.18B","2.01%"
"Nov 25, 2001","9,851.56","9,961.58","9,992.79","9,691.39","1.15B","-1.09%"
"Nov 18, 2001","9,959.71","9,870.45","9,976.73","9,796.41","659.33M","0.94%"
"Nov 11, 2001","9,866.99","9,606.13","9,908.79","9,408.58","1.30B","2.70%"
"Nov 04, 2001","9,608.00","9,326.59","9,721.75","9,326.17","1.14B","3.05%"
"Oct 28, 2001","9,323.54","9,543.37","9,543.37","9,014.46","1.17B","-2.32%"
"Oct 21, 2001","9,545.17","9,203.91","9,598.17","9,167.45","1.17B","3.71%"
"Oct 14, 2001","9,204.11","9,340.84","9,489.33","9,080.81","1.21B","-1.50%"
"Oct 07, 2001","9,344.16","9,115.75","9,432.04","9,000.14","1.25B","2.46%"
"Sep 30, 2001","9,119.77","8,845.97","9,187.37","8,732.14","1.40B","3.08%"
"Sep 23, 2001","8,847.56","8,242.32","8,856.55","8,242.32","1.65B","7.43%"
"Sep 16, 2001","8,235.81","9,580.32","9,580.32","8,062.34","2.46B","-14.26%"
"Sep 09, 2001","9,605.51","9,603.36","9,671.80","9,493.55","280.04M","-0.00%"
"Sep 02, 2001","9,605.85","9,946.98","10,182.38","9,558.39","1.17B","-3.46%"
"Aug 26, 2001","9,949.75","10,422.76","10,441.37","9,869.14","887.50M","-4.54%"
"Aug 19, 2001","10,423.17","10,239.33","10,440.68","10,134.50","908.99M","1.78%"
"Aug 12, 2001","10,240.78","10,411.90","10,478.81","10,180.93","873.23M","-1.68%"
"Aug 05, 2001","10,416.25","10,504.13","10,504.13","10,197.32","841.72M","-0.92%"
"Jul 29, 2001","10,512.78","10,418.68","10,609.65","10,361.45","952.28M","0.92%"
"Jul 22, 2001","10,416.67","10,576.92","10,595.40","10,203.69","1.03B","-1.51%"
"Jul 15, 2001","10,576.65","10,537.98","10,679.12","10,438.66","1.23B","0.36%"
"Jul 08, 2001","10,539.06","10,253.62","10,549.76","10,120.89","1.23B","2.79%"
"Jul 01, 2001","10,252.68","10,504.95","10,638.87","10,220.14","731.06M","-2.38%"
"Jun 24, 2001","10,502.40","10,607.88","10,646.45","10,394.72","1.28B","-0.96%"
"Jun 17, 2001","10,604.59","10,622.50","10,759.64","10,563.66","1.16B","-0.18%"
"Jun 10, 2001","10,623.64","10,974.79","11,004.33","10,566.55","1.28B","-3.22%"
"Jun 03, 2001","10,977.00","10,991.77","11,196.53","10,938.08","1.00B","-0.12%"
"May 27, 2001","10,990.41","11,004.66","11,066.01","10,835.49","814.58M","-0.14%"
"May 20, 2001","11,005.37","11,299.14","11,350.05","10,993.79","1.02B","-2.62%"
"May 13, 2001","11,301.74","10,819.55","11,328.61","10,800.13","1.07B","4.44%"
"May 06, 2001","10,821.31","10,952.35","10,995.28","10,774.13","960.41M","-1.19%"
"Apr 29, 2001","10,951.24","10,814.41","10,958.14","10,673.22","1.05B","1.31%"
"Apr 22, 2001","10,810.05","10,571.00","10,810.05","10,444.06","1.12B","2.18%"
"Apr 15, 2001","10,579.85","10,118.16","10,706.47","10,046.52","1.55B","4.47%"
"Apr 08, 2001","10,126.94","9,793.58","10,173.79","9,775.79","1.01B","3.43%"
"Apr 01, 2001","9,791.09","9,877.16","9,992.53","9,375.72","1.36B","-0.89%"
"Mar 25, 2001","9,878.78","9,509.25","9,960.88","9,509.25","1.35B","3.93%"
"Mar 18, 2001","9,504.78","9,820.05","10,019.94","9,106.54","1.62B","-3.24%"
"Mar 11, 2001","9,823.41","10,638.52","10,638.63","9,814.35","1.48B","-7.71%"
"Mar 04, 2001","10,644.62","10,468.93","10,859.50","10,468.53","1.13B","1.70%"
"Feb 25, 2001","10,466.31","10,447.59","10,698.43","10,302.06","1.25B","0.23%"
"Feb 18, 2001","10,441.90","10,800.23","10,903.17","10,294.01","972.81M","-3.31%"
"Feb 11, 2001","10,799.82","10,779.42","11,012.90","10,722.15","985.72M","0.17%"
"Feb 04, 2001","10,781.45","10,860.44","11,035.14","10,754.96","1.04B","-0.76%"
"Jan 28, 2001","10,864.10","10,657.13","11,022.78","10,612.53","1.18B","1.91%"
"Jan 21, 2001","10,659.98","10,581.90","10,778.72","10,509.92","1.27B","0.68%"
"Jan 14, 2001","10,587.59","10,525.78","10,737.24","10,486.64","1.21B","0.59%"
"Jan 07, 2001","10,525.38","10,658.73","10,700.85","10,468.04","1.27B","-1.28%"
"Dec 31, 2000","10,662.01","10,790.92","11,028.00","10,581.09","1.33B","-1.17%"
"Dec 24, 2000","10,787.99","10,638.21","10,917.68","10,597.64","743.76M","1.43%"
"Dec 17, 2000","10,635.56","10,433.34","10,784.58","10,299.21","1.36B","1.92%"
"Dec 10, 2000","10,434.96","10,719.36","10,915.40","10,434.59","1.41B","-2.59%"
"Dec 03, 2000","10,712.91","10,377.33","10,917.30","10,319.31","1.39B","3.27%"
"Nov 26, 2000","10,373.54","10,479.33","10,646.17","10,292.39","1.34B","-0.92%"
"Nov 19, 2000","10,470.23","10,624.18","10,624.28","10,371.64","687.20M","-1.50%"
"Nov 12, 2000","10,629.87","10,595.35","10,799.37","10,369.74","1.11B","0.25%"
"Nov 05, 2000","10,602.95","10,820.60","11,006.50","10,602.57","1.15B","-1.99%"
"Oct 29, 2000","10,817.95","10,588.06","10,995.41","10,578.49","1.24B","2.15%"
"Oct 22, 2000","10,590.62","10,230.29","10,590.62","10,216.23","1.58B","3.56%"
"Oct 15, 2000","10,226.59","10,184.78","10,293.92","9,654.64","1.56B","0.34%"
"Oct 08, 2000","10,192.18","10,596.91","10,641.31","10,014.24","1.37B","-3.82%"
"Oct 01, 2000","10,596.54","10,659.06","10,857.73","10,518.85","1.19B","-0.51%"
"Sep 24, 2000","10,650.92","10,847.37","10,897.31","10,579.52","1.32B","-1.81%"
"Sep 17, 2000","10,847.37","10,926.42","10,935.58","10,567.32","1.33B","-0.73%"
"Sep 10, 2000","10,927.00","11,219.54","11,286.13","10,916.92","1.06B","-2.62%"
"Sep 03, 2000","11,220.65","11,221.76","11,401.19","11,184.77","803.10M","-0.16%"
"Aug 27, 2000","11,238.78","11,194.48","11,319.06","11,096.35","770.96M","0.41%"
"Aug 20, 2000","11,192.63","11,058.85","11,210.94","11,027.07","711.65M","1.32%"
"Aug 13, 2000","11,046.48","11,027.07","11,177.61","10,961.14","800.46M","0.17%"
"Aug 06, 2000","11,027.80","10,773.98","11,067.73","10,736.98","835.65M","2.42%"
"Jul 30, 2000","10,767.75","10,514.29","10,769.95","10,497.80","802.97M","2.44%"
"Jul 23, 2000","10,511.17","10,731.44","10,778.11","10,464.50","854.28M","-2.07%"
"Jul 16, 2000","10,733.56","10,812.40","10,874.63","10,685.48","896.63M","-0.73%"
"Jul 09, 2000","10,812.75","10,627.14","10,834.32","10,604.86","787.03M","1.66%"
"Jul 02, 2000","10,635.98","10,450.36","10,658.25","10,393.09","535.12M","1.80%"
"Jun 25, 2000","10,447.89","10,403.69","10,620.42","10,336.16","898.63M","0.41%"
"Jun 18, 2000","10,404.75","10,448.40","10,597.44","10,335.46","884.54M","-0.43%"
"Jun 11, 2000","10,449.30","10,615.12","10,763.70","10,449.30","867.58M","-1.55%"
"Jun 04, 2000","10,614.06","10,793.11","10,863.00","10,588.29","787.95M","-1.67%"
"May 28, 2000","10,794.76","10,302.31","10,846.08","10,302.31","713.22M","4.81%"
"May 21, 2000","10,299.24","10,624.79","10,664.54","10,258.81","881.58M","-3.08%"
"May 14, 2000","10,626.85","10,606.97","10,971.24","10,570.65","856.79M","0.16%"
"May 07, 2000","10,609.37","10,571.31","10,684.85","10,292.10","859.96M","0.30%"
"Apr 30, 2000","10,577.86","10,749.42","10,926.26","10,375.81","890.32M","-1.45%"
"Apr 23, 2000","10,733.91","10,822.33","11,141.88","10,695.44","1.10B","-1.02%"
"Apr 16, 2000","10,844.05","10,303.29","10,845.29","10,232.55","818.15M","5.22%"
"Apr 09, 2000","10,305.77","11,114.89","11,425.45","10,201.53","1.02B","-7.25%"
"Apr 02, 2000","11,111.48","10,863.28","11,418.24","10,717.78","1.11B","1.74%"
"Mar 26, 2000","10,921.92","11,093.25","11,170.82","10,910.75","955.81M","-1.72%"
"Mar 19, 2000","11,112.72","10,594.75","11,234.65","10,586.99","1.03B","4.88%"
"Mar 12, 2000","10,595.23","9,911.22","10,763.38","9,735.54","1.08B","6.71%"
"Mar 05, 2000","9,928.82","10,358.96","10,383.95","9,731.81","1.06B","-4.23%"
"Feb 27, 2000","10,367.20","9,854.66","10,443.52","9,842.57","1.04B","5.12%"
"Feb 20, 2000","9,862.12","10,219.83","10,338.35","9,836.06","812.40M","-3.50%"
"Feb 13, 2000","10,219.52","10,431.65","10,763.07","10,199.98","918.60M","-1.97%"
"Feb 06, 2000","10,425.21","10,965.97","11,023.06","10,356.96","833.03M","-4.91%"
"Jan 30, 2000","10,963.80","10,735.77","11,118.93","10,701.64","884.38M","2.09%"
"Jan 23, 2000","10,738.87","11,251.94","11,366.50","10,735.77","978.18M","-4.56%"
"Jan 16, 2000","11,251.71","11,719.19","11,720.12","11,232.48","790.38M","-4.02%"
"Jan 09, 2000","11,722.98","11,532.48","11,750.28","11,502.70","981.28M","1.74%"
"Jan 02, 2000","11,522.56","11,501.85","11,528.14","10,938.67","912.81M","0.22%"
"Dec 26, 1999","11,497.12","11,410.65","11,568.77","11,380.60","384.16M","0.80%"
"Dec 19, 1999","11,405.76","11,254.50","11,443.07","11,098.01","485.59M","1.32%"
"Dec 12, 1999","11,257.43","11,217.46","11,383.74","11,124.39","1.05B","0.29%"
"Dec 05, 1999","11,224.70","11,286.79","11,297.80","11,054.66","800.70M","-0.54%"
"Nov 28, 1999","11,286.18","10,985.73","11,341.23","10,859.65","751.89M","2.71%"
"Nov 21, 1999","10,988.91","11,008.78","11,112.77","10,949.15","538.18M","-0.14%"
"Nov 14, 1999","11,003.89","10,764.73","11,054.35","10,712.13","773.53M","2.18%"
"Nov 07, 1999","10,769.32","10,668.42","10,776.05","10,536.27","818.69M","0.61%"
"Oct 31, 1999","10,704.48","10,730.78","10,842.72","10,563.19","814.77M","-0.24%"
"Oct 24, 1999","10,729.86","10,468.98","10,790.02","10,273.95","605.11M","2.48%"
"Oct 17, 1999","10,470.25","10,018.45","10,520.90","9,976.02","618.68M","4.50%"
"Oct 10, 1999","10,019.71","10,649.76","10,719.10","9,998.18","366.08M","-5.92%"
"Oct 03, 1999","10,649.76","10,274.58","10,655.78","10,274.27","503.27M","3.67%"
"Sep 26, 1999","10,273.00","10,279.33","10,402.81","10,081.13","479.63M","-0.06%"
"Sep 19, 1999","10,279.33","10,801.87","10,845.74","10,187.20","429.10M","-4.85%"
"Sep 12, 1999","10,803.63","11,027.40","11,042.36","10,626.65","400.10M","-2.04%"
"Sep 05, 1999","11,028.43","11,079.08","11,142.41","10,967.00","315.37M","-0.45%"
"Aug 29, 1999","11,078.45","11,087.69","11,123.09","10,732.71","408.45M","-0.11%"
"Aug 22, 1999","11,090.17","11,099.66","11,365.93","11,077.82","403.23M","-0.09%"
"Aug 15, 1999","11,100.61","10,980.11","11,117.08","10,873.29","426.02M","1.16%"
"Aug 08, 1999","10,973.65","10,714.03","10,981.89","10,549.08","414.55M","2.42%"
"Aug 01, 1999","10,714.03","10,654.83","10,829.91","10,566.18","443.11M","0.55%"
"Jul 25, 1999","10,655.15","10,907.80","11,031.28","10,647.86","365.58M","-2.34%"
"Jul 18, 1999","10,910.96","11,209.84","11,252.27","10,861.89","402.59M","-2.67%"
"Jul 11, 1999","11,209.84","11,193.38","11,230.74","11,085.10","391.87M","0.14%"
"Jul 04, 1999","11,193.70","11,137.47","11,236.76","11,080.35","345.66M","0.49%"
"Jun 27, 1999","11,139.24","10,555.88","11,139.56","10,555.88","445.90M","5.56%"
"Jun 20, 1999","10,552.56","10,854.75","10,880.25","10,471.20","351.54M","-2.79%"
"Jun 13, 1999","10,855.56","10,490.83","10,888.49","10,486.71","407.97M","3.48%"
"Jun 06, 1999","10,490.51","10,799.20","10,917.30","10,430.67","405.37M","-2.86%"
"May 30, 1999","10,799.84","10,561.01","10,799.84","10,409.14","322.70M","2.27%"
"May 23, 1999","10,559.74","10,829.87","10,856.42","10,434.26","450.20M","-2.49%"
"May 16, 1999","10,829.28","10,910.57","10,946.08","10,740.80","415.84M","-0.77%"
"May 09, 1999","10,913.32","11,029.14","11,130.67","10,812.81","455.21M","-1.07%"
"May 02, 1999","11,031.59","10,789.04","11,035.31","10,756.11","521.37M","2.25%"
"Apr 25, 1999","10,789.04","10,689.67","10,961.71","10,649.86","516.45M","0.93%"
"Apr 18, 1999","10,689.67","10,493.89","10,765.74","10,333.15","568.35M","1.87%"
"Apr 11, 1999","10,493.89","10,174.11","10,526.54","10,096.69","530.74M","3.15%"
"Apr 04, 1999","10,173.84","9,836.12","10,212.13","9,836.12","412.65M","3.47%"
"Mar 28, 1999","9,832.51","9,821.61","10,040.36","9,765.63","323.06M","0.10%"
"Mar 21, 1999","9,822.24","9,902.28","9,934.63","9,625.21","368.39M","-0.82%"
"Mar 14, 1999","9,903.55","9,876.08","10,085.31","9,845.83","441.82M","0.28%"
"Mar 07, 1999","9,876.35","9,737.19","9,958.77","9,669.89","460.83M","1.44%"
"Feb 28, 1999","9,736.08","9,307.39","9,738.79","9,211.23","467.25M","4.62%"
"Feb 21, 1999","9,306.58","9,339.95","9,611.33","9,233.32","411.63M","-0.36%"
"Feb 14, 1999","9,339.95","9,277.31","9,395.67","9,179.21","308.50M","0.70%"
"Feb 07, 1999","9,274.89","9,301.59","9,389.98","9,099.04","398.32M","-0.32%"
"Jan 31, 1999","9,304.24","9,359.60","9,430.66","9,198.17","426.77M","-0.58%"
"Jan 24, 1999","9,358.83","9,120.67","9,385.86","9,063.26","435.37M","2.61%"
"Jan 17, 1999","9,120.67","9,343.12","9,480.09","9,088.49","373.56M","-2.35%"
"Jan 10, 1999","9,340.55","9,643.32","9,643.32","9,087.72","473.41M","-3.14%"
"Jan 03, 1999","9,643.32","9,184.01","9,647.96","9,122.47","464.15M","5.03%"
"Dec 27, 1998","9,181.43","9,220.57","9,334.88","9,181.43","198.71M","-0.40%"
"Dec 20, 1998","9,217.99","8,902.97","9,245.54","8,898.74","214.88M","3.53%"
"Dec 13, 1998","8,903.63","8,820.73","8,928.60","8,676.03","386.07M","0.93%"
"Dec 06, 1998","8,821.76","9,017.17","9,088.75","8,730.10","379.71M","-2.16%"
"Nov 29, 1998","9,016.14","9,333.08","9,333.08","8,871.45","400.37M","-3.40%"
"Nov 22, 1998","9,333.08","9,159.55","9,380.20","9,159.29","252.43M","1.89%"
"Nov 15, 1998","9,159.55","8,921.14","9,161.35","8,920.88","355.40M","2.69%"
"Nov 08, 1998","8,919.59","8,971.97","8,985.50","8,792.66","320.03M","-0.62%"
"Nov 01, 1998","8,975.46","8,595.70","8,990.91","8,595.70","388.95M","4.46%"
"Oct 25, 1998","8,592.10","8,448.95","8,659.81","8,328.71","327.04M","1.65%"
"Oct 18, 1998","8,452.29","8,415.48","8,652.86","8,388.96","389.94M","0.42%"
"Oct 11, 1998","8,416.76","7,900.55","8,429.38","7,878.15","460.11M","6.55%"
"Oct 04, 1998","7,899.52","7,787.01","7,917.28","7,467.49","535.58M","1.48%"
"Sep 27, 1998","7,784.69","8,026.17","8,160.33","7,530.31","446.98M","-3.04%"
"Sep 20, 1998","8,028.77","7,889.33","8,182.47","7,711.05","405.16M","1.69%"
"Sep 13, 1998","7,895.66","7,796.53","8,102.92","7,796.53","421.98M","1.28%"
"Sep 06, 1998","7,795.50","7,645.14","8,033.14","7,518.99","378.60M","2.03%"
"Aug 30, 1998","7,640.25","8,052.45","8,095.45","7,400.30","565.97M","-5.11%"
"Aug 23, 1998","8,051.68","8,533.65","8,689.42","8,011.52","394.15M","-5.65%"
"Aug 16, 1998","8,533.65","8,419.96","8,753.78","8,328.20","333.69M","1.29%"
"Aug 09, 1998","8,425.00","8,596.73","8,635.35","8,316.87","376.65M","-2.01%"
"Aug 02, 1998","8,598.02","8,883.29","8,886.12","8,361.92","419.28M","-3.21%"
"Jul 26, 1998","8,883.29","8,937.36","9,041.37","8,816.09","366.06M","-0.60%"
"Jul 19, 1998","8,937.36","9,340.55","9,367.84","8,863.21","317.92M","-4.29%"
"Jul 12, 1998","9,337.97","9,107.03","9,354.71","9,073.30","314.46M","2.55%"
"Jul 05, 1998","9,105.74","9,023.06","9,184.44","9,000.59","298.38M","0.89%"
"Jun 28, 1998","9,025.26","8,945.54","9,052.66","8,929.60","228.38M","0.90%"
"Jun 21, 1998","8,944.54","8,711.74","9,025.01","8,684.22","294.88M","2.66%"
"Jun 14, 1998","8,712.87","8,831.95","8,892.48","8,569.88","343.70M","-1.38%"
"Jun 07, 1998","8,834.94","9,039.95","9,104.72","8,684.22","276.98M","-2.24%"
"May 31, 1998","9,037.71","8,900.95","9,039.46","8,749.74","260.48M","1.55%"
"May 24, 1998","8,899.95","9,114.44","9,168.74","8,788.10","207.54M","-2.35%"
"May 17, 1998","9,114.44","9,092.97","9,202.37","8,999.85","263.63M","0.20%"
"May 10, 1998","9,096.00","9,055.51","9,225.54","9,055.40","311.00M","0.45%"
"May 03, 1998","9,055.15","9,145.33","9,261.91","8,965.22","242.97M","-1.00%"
"Apr 26, 1998","9,147.07","9,058.14","9,147.82","8,840.67","302.23M","0.91%"
"Apr 19, 1998","9,064.62","9,166.75","9,213.33","9,020.03","317.34M","-1.12%"
"Apr 12, 1998","9,167.50","8,997.11","9,167.50","8,925.61","319.35M","1.92%"
"Apr 05, 1998","8,994.86","8,983.41","9,094.51","8,861.84","279.45M","0.13%"
"Mar 29, 1998","8,983.41","8,795.08","9,030.49","8,748.74","325.49M","2.13%"
"Mar 22, 1998","8,796.08","8,899.71","8,959.24","8,771.91","267.87M","-1.24%"
"Mar 15, 1998","8,906.43","8,603.51","8,913.41","8,602.02","283.75M","3.53%"
"Mar 08, 1998","8,602.52","8,570.63","8,698.42","8,541.24","256.99M","0.39%"
"Mar 01, 1998","8,569.39","8,544.47","8,585.08","8,405.72","277.47M","0.28%"
"Feb 22, 1998","8,545.72","8,413.94","8,566.89","8,345.44","253.41M","1.57%"
"Feb 15, 1998","8,413.94","8,368.60","8,451.81","8,318.53","223.75M","0.52%"
"Feb 08, 1998","8,370.10","8,191.49","8,390.27","8,141.91","264.80M","2.21%"
"Feb 01, 1998","8,189.49","7,909.99","8,211.91","7,909.99","289.52M","3.58%"
"Jan 25, 1998","7,906.50","7,701.73","8,015.12","7,690.77","326.79M","2.67%"
"Jan 18, 1998","7,700.70","7,753.80","7,874.87","7,642.70","273.15M","-0.68%"
"Jan 11, 1998","7,753.50","7,575.20","7,803.12","7,443.41","338.52M","2.28%"
"Jan 04, 1998","7,580.40","7,967.00","8,035.54","7,527.36","338.77M","-4.83%"
"Dec 28, 1997","7,965.00","7,679.30","7,965.04","7,677.30","162.56M","3.72%"
"Dec 21, 1997","7,679.30","7,758.50","7,844.72","7,659.14","129.52M","-0.99%"
"Dec 14, 1997","7,756.30","7,838.30","8,034.00","7,576.93","329.23M","-1.05%"
